eco,name,movetext
B21,"Sicilian Defense: McDonnell Attack, Tal Gambit","1.e4 c5 2.f4 d5 3.exd5 Nf6"
B21,"Sicilian Defense: Morphy Gambit","1.d4 c5 2.e4 cxd4 3.Nf3"
B21,"Sicilian Defense: Morphy Gambit, Andreaschek Gambit","1.d4 c5 2.e4 cxd4 3.Nf3 e5 4.c3"
B21,"Sicilian Defense: Smith-Morra Gambit","1.e4 c5 2.d4"
B21,"Sicilian Defense: Smith-Morra Gambit","1.e4 c5 2.d4 cxd4 3.c3"
B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Chicago Defense","1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 d6 5.Nf3 e6 6.Bc4 Nf6 7.O-O a6"
B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation","1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 d6 6.Bc4 a6 7.O-O Nf6"
B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Fianchetto Defense","1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 g6"
B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Kan Formation","1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 e6 5.Nf3 a6"
B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Larsen Defense","1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 e6 6.Bc4 Qc7 7.Qe2 a6 8.O-O Bd6"
B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Morphy Defense","1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 e6 6.Bc4 Bc5"
B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Morphy Defense Deferred","1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 e6 6.Bc4 a6 7.O-O b5 8.Bb3 Bc5"
B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Paulsen Formation","1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 e6 6.Bc4 a6"
B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Pin Defense","1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 e6 6.Bc4 Bb4"
B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Scheveningen Formation","1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 d6 6.Bc4 e6"
B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Sozin Formation","1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Bc4 e6 6.Nf3 d6 7.O-O a6 8.Qe2 b5"
B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Taimanov Formation","1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 e6 5.Bc4 a6 6.Nf3 Ne7"
B21,"Sicilian Defense: Smith-Morra Gambit Declined, Alapin Formation","1.e4 c5 2.d4 cxd4 3.c3 Nf6"
B21,"Sicilian Defense: Smith-Morra Gambit Declined, Dubois Variation","1.e4 c5 2.d4 cxd4 3.c3 d3 4.c4"
B21,"Sicilian Defense: Smith-Morra Gambit Declined, Push Variation","1.e4 c5 2.d4 cxd4 3.c3 d3"
B21,"Sicilian Defense: Smith-Morra Gambit Declined, Scandinavian Formation","1.e4 c5 2.d4 cxd4 3.c3 d5"
B21,"Sicilian Defense: Smith-Morra Gambit Declined, Wing Formation","1.e4 c5 2.d4 cxd4 3.c3 Qa5"
B21,"Sicilian Defense: Smith-Morra Gambit, Chicago Defense","1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Bc4 e6 6.Nf3 d6 7.O-O a6 8.Qe2 b5 9.Bb3 Ra7"
B21,"Sicilian Defense: Smith-Morra Gambit, Danish Variation","1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nf3"
B22,"Sicilian Defense: Alapin Variation","1.e4 c5 2.c3"
B22,"Sicilian Defense: Alapin Variation, Barmen Defense","1.e4 c5 2.c3 d5 3.exd5 Qxd5"
B22,"Sicilian Defense: Alapin Variation, Barmen Defense, Central Exchange","1.e4 c5 2.c3 d5 3.exd5 Qxd5 4.d4 cxd4 5.cxd4 Nc6 6.Nf3 Bg4"
B22,"Sicilian Defense: Alapin Variation, Barmen Defense, Endgame Variation","1.e4 c5 2.c3 d5 3.exd5 Qxd5 4.d4 cxd4 5.cxd4 Nc6 6.Nf3 Bg4 7.Nc3 Bxf3 8.gxf3 Qxd4 9.Qxd4 Nxd4"
B22,"Sicilian Defense: Alapin Variation, Barmen Defense, Milner-Barry Attack","1.e4 c5 2.c3 d5 3.exd5 Qxd5 4.d4 Nc6 5.Nf3 cxd4 6.cxd4 e5 7.Nc3 Bb4 8.Be2"
B22,"Sicilian Defense: Alapin Variation, Barmen Defense, Modern Line","1.e4 c5 2.c3 d5 3.exd5 Qxd5 4.d4 Nf6 5.Nf3 Bg4"
B22,"Sicilian Defense: Alapin Variation, Smith-Morra Declined","1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.d4 cxd4"
B22,"Sicilian Defense: Alapin Variation, Stoltz Attack","1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.Nf3 Nc6 5.Bc4 Nb6 6.Bb3"
B22,"Sicilian Defense: Alapin Variation, Stoltz Attack, Ivanchuk Line","1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.Nf3 Nc6 5.Bc4 Nb6 6.Bb3 c4 7.Bc2 Qc7 8.Qe2 g5"
B22,"Sicilian Defense: Heidenfeld Variation","1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.Nf3 Nc6 5.Na3"
B22,"Sicilian Defense: Smith-Morra Gambit Declined, Center Formation","1.e4 c5 2.c3 e5 3.d4 cxd4"
B23,"Sicilian Defense: Closed","1.e4 c5 2.Nc3"
B23,"Sicilian Defense: Closed","1.e4 c5 2.Nc3 e6"
B23,"Sicilian Defense: Closed","1.e4 c5 2.Nc3 e6 3.g3"
B23,"Sicilian Defense: Closed, Chameleon Variation","1.e4 c5 2.Nc3 Nc6 3.Nge2"
B23,"Sicilian Defense: Closed, Grob Attack","1.e4 c5 2.Nc3 Nc6 3.g4"
B23,"Sicilian Defense: Closed, Korchnoi Defense","1.e4 c5 2.Nc3 e6 3.g3 d5"
B23,"Sicilian Defense: Closed, Traditional","1.e4 c5 2.Nc3 Nc6"
B23,"Sicilian Defense: Grand Prix Attack","1.e4 c5 2.Nc3 Nc6 3.f4"
B23,"Sicilian Defense: Grand Prix Attack, Schofman Variation","1.e4 c5 2.Nc3 Nc6 3.f4 g6 4.Nf3 Bg7 5.Bc4 e6 6.f5"
B24,"Sicilian Defense: Closed","1.e4 c5 2.Nc3 Nc6 3.g3 g6"
B24,"Sicilian Defense: Closed","1.e4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7"
B24,"Sicilian Defense: Closed, Fianchetto Variation","1.e4 c5 2.Nc3 Nc6 3.g3"
B24,"Sicilian Defense: Closed, Smyslov Variation","1.e4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.d3 e6 6.Be3 Nd4 7.Nce2"
B25,"Sicilian Defense: Closed","1.e4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.d3 d6"
B25,"Sicilian Defense: Closed","1.e4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.d3 d6 6.f4"
B25,"Sicilian Defense: Closed, Botvinnik Defense","1.e4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.d3 d6 6.f4 e5"
B25,"Sicilian Defense: Closed, Botvinnik Defense","1.e4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.d3 d6 6.Nge2 e5"
B25,"Sicilian Defense: Closed, Botvinnik Defense, Edge Variation","1.e4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.d3 d6 6.f4 e5 7.Nh3 Nge7"
B26,"Sicilian Defense: Closed","1.e4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.d3 d6 6.Be3"
B27,"Modern Defense: Pterodactyl Variation","1.e4 c5 2.Nf3 g6 3.d4 Bg7 4.Nc3 Qa5"
B27,"Pterodactyl Defense: Sicilian, Anhanguera","1.e4 c5 2.Nf3 g6 3.d4 Bg7 4.Nc3 Qa5 5.Be3"
B27,"Pterodactyl Defense: Sicilian, Benoni Gambit","1.e4 c5 2.Nf3 g6 3.d4 Bg7 4.Nc3 Qa5 5.d5"
B27,"Pterodactyl Defense: Sicilian, Pteranodon","1.e4 c5 2.Nf3 g6 3.d4 Bg7 4.dxc5 Qa5+ 5.Nc3 Bxc3+ 6.bxc3"
B27,"Pterodactyl Defense: Sicilian, Rhamphorhynchus","1.e4 c5 2.Nf3 g6 3.d4 Bg7 4.dxc5 Qa5+ 5.Nc3"
B27,"Pterodactyl Defense: Sicilian, Unpin","1.e4 c5 2.Nf3 g6 3.d4 Bg7 4.Nc3 Qa5 5.Bd2"
B27,"Pterodactyl Defense: Western, Pterodactyl","1.e4 c5 2.Nf3 g6 3.c3 Bg7 4.d4 Qa5"
B27,"Pterodactyl Defense: Western, Rhamphorhynchus","1.e4 c5 2.Nf3 g6 3.d4 Bg7 4.dxc5 Qa5+"
B27,"Sicilian Defense","1.e4 c5 2.Nf3"
B27,"Sicilian Defense: Acton Extension","1.e4 c5 2.Nf3 g6 3.c4 Bh6"
B27,"Sicilian Defense: Brussels Gambit","1.e4 c5 2.Nf3 f5"
B27,"Sicilian Defense: Bücker Variation","1.e4 c5 2.Nf3 h6"
B27,"Sicilian Defense: Double-Dutch Gambit","1.e4 c5 2.Nf3 f5 3.exf5 Nh6"
B27,"Sicilian Defense: Frederico Variation","1.e4 c5 2.Nf3 g6 3.d4 f5"
B27,"Sicilian Defense: Hyperaccelerated Dragon","1.e4 c5 2.Nf3 g6"
B27,"Sicilian Defense: Hyperaccelerated Fianchetto","1.e4 c5 2.Nf3 g6 3.d4"
B27,"Sicilian Defense: Hyperaccelerated Pterodactyl","1.e4 c5 2.Nf3 g6 3.d4 Bg7"
B27,"Sicilian Defense: Hyperaccelerated Pterodactyl, Exchange Variation","1.e4 c5 2.Nf3 g6 3.d4 Bg7 4.dxc5 Qa5+ 5.Nc3 Bxc3+ 6.bxc3 Qxc3+"
B27,"Sicilian Defense: Jalalabad Variation","1.e4 c5 2.Nf3 e5"
B27,"Sicilian Defense: Katalimov Variation","1.e4 c5 2.Nf3 b6"
B27,"Sicilian Defense: Mongoose Variation","1.e4 c5 2.Nf3 Qa5"
B27,"Sicilian Defense: Polish Gambit","1.e4 c5 2.Nf3 b5"
B27,"Sicilian Defense: Quinteros Variation","1.e4 c5 2.Nf3 Qc7"
B28,"Sicilian Defense: O'Kelly Variation","1.e4 c5 2.Nf3 a6"
B28,"Sicilian Defense: O'Kelly Variation, Aronin System","1.e4 c5 2.Nf3 a6 3.Be2"
B28,"Sicilian Defense: O'Kelly Variation, Kieseritzky System","1.e4 c5 2.Nf3 a6 3.b3"
B28,"Sicilian Defense: O'Kelly Variation, Maróczy Bind","1.e4 c5 2.Nf3 a6 3.c4"
B28,"Sicilian Defense: O'Kelly Variation, Maróczy Bind, Paulsen Line","1.e4 c5 2.Nf3 a6 3.c4 e6"
B28,"Sicilian Defense: O'Kelly Variation, Maróczy Bind, Robatsch Line","1.e4 c5 2.Nf3 a6 3.c4 d6"
B28,"Sicilian Defense: O'Kelly Variation, Normal System","1.e4 c5 2.Nf3 a6 3.d4"
B28,"Sicilian Defense: O'Kelly Variation, Normal System, Cortlever Gambit","1.e4 c5 2.Nf3 a6 3.d4 cxd4 4.Bc4"
B28,"Sicilian Defense: O'Kelly Variation, Normal System, Smith-Morra Line","1.e4 c5 2.Nf3 a6 3.d4 cxd4 4.c3"
B28,"Sicilian Defense: O'Kelly Variation, Normal System, Taimanov Line","1.e4 c5 2.Nf3 a6 3.d4 cxd4 4.Nxd4 e5"
B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line","1.e4 c5 2.Nf3 a6 3.d4 cxd4 4.Qxd4"
B28,"Sicilian Defense: O'Kelly Variation, Quiet System","1.e4 c5 2.Nf3 a6 3.d3"
B28,"Sicilian Defense: O'Kelly Variation, Réti System","1.e4 c5 2.Nf3 a6 3.g3"
B28,"Sicilian Defense: O'Kelly Variation, Venice System","1.e4 c5 2.Nf3 a6 3.c3"
B28,"Sicilian Defense: O'Kelly Variation, Venice System, Barcza Line","1.e4 c5 2.Nf3 a6 3.c3 Nf6"
B28,"Sicilian Defense: O'Kelly Variation, Venice System, Gambit Line","1.e4 c5 2.Nf3 a6 3.c3 d5 4.exd5 Nf6"
B28,"Sicilian Defense: O'Kelly Variation, Venice System, Ljubojevic Line","1.e4 c5 2.Nf3 a6 3.c3 b5"
B28,"Sicilian Defense: O'Kelly Variation, Venice System, Steiner Line","1.e4 c5 2.Nf3 a6 3.c3 d6"
B28,"Sicilian Defense: O'Kelly Variation, Wing Gambit","1.e4 c5 2.Nf3 a6 3.b4"
B28,"Sicilian Defense: O'Kelly Variation, Yerevan System","1.e4 c5 2.Nf3 a6 3.Nc3"
B29,"Sicilian Defense: Nimzowitsch Variation","1.e4 c5 2.Nf3 Nf6"
B29,"Sicilian Defense: Nimzowitsch Variation, Advance Variation","1.e4 c5 2.Nf3 Nf6 3.e5"
B29,"Sicilian Defense: Nimzowitsch Variation, Closed Variation","1.e4 c5 2.Nf3 Nf6 3.Nc3"
B29,"Sicilian Defense: Nimzowitsch Variation, Exchange Variation","1.e4 c5 2.Nf3 Nf6 3.e5 Nd5 4.Nc3 Nxc3"
B29,"Sicilian Defense: Nimzowitsch Variation, Main Line","1.e4 c5 2.Nf3 Nf6 3.e5 Nd5 4.Nc3 e6 5.Nxd5 exd5 6.d4 Nc6"
B30,"Sicilian Defense: Closed, Anti-Sveshnikov Variation, Kharlov-Kramnik Line","1.e4 c5 2.Nf3 Nc6 3.Nc3 e5 4.Bc4 Be7 5.d3 d6 6.Nd2 Bg5"
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack","1.e4 c5 2.Nf3 Nc6 3.Bb5"
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, San Francisco Gambit","1.e4 c5 2.Nf3 Nc6 3.Bb5 Na5 4.b4"
B30,"Sicilian Defense: Old Sicilian","1.e4 c5 2.Nf3 Nc6"
B30,"Sicilian Defense: Rossolimo Variation, Brooklyn Retreat Defense","1.e4 c5 2.Nf3 Nc6 3.Bb5 Nb8"
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation","1.e4 c5 2.Nf3 Nc6 3.Bb5 g6"
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Gufeld Gambit","1.e4 c5 2.Nf3 Nc6 3.Bb5 g6 4.O-O Bg7 5.c3 e5 6.d4"
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Lutikov Gambit","1.e4 c5 2.Nf3 Nc6 3.Bb5 g6 4.O-O Bg7 5.c3 Nf6 6.d4"
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Totsky Attack","1.e4 c5 2.Nf3 Nc6 3.Bb5 g6 4.O-O Bg7 5.c3 Nf6 6.Qa4"
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Gurgenidze Variation","1.e4 c5 2.Nf3 Nc6 3.Bb5 g6 4.O-O Bg7 5.Re1 e5 6.b4"
B32,"Sicilian Defense: Accelerated Dragon","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 g6"
B32,"Sicilian Defense: Flohr Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Qc7"
B32,"Sicilian Defense: Franco-Sicilian Variation","1.e4 c5 2.Nf3 Nc6 3.d4 e6"
B32,"Sicilian Defense: Godiva Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Qb6"
B32,"Sicilian Defense: Kalashnikov Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 e5 5.Nb5 d6"
B32,"Sicilian Defense: Löwenthal Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 e5"
B32,"Sicilian Defense: Nimzo-American Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 d5"
B32,"Sicilian Defense: O'Kelly Variation, Maróczy Bind, Geller Line","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 a6 5.c4 e5"
B32,"Sicilian Defense: Open","1.e4 c5 2.Nf3 Nc6 3.d4"
B32,"Sicilian Defense: Open","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4"
B32,"Sicilian Defense: Open","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4"
B33,"Sicilian Defense: Four Knights Variation, Cobra Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Ndb5 Bc5"
B33,"Sicilian Defense: Lasker-Pelikan Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5"
B33,"Sicilian Defense: Lasker-Pelikan Variation, Bird Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 Be6"
B33,"Sicilian Defense: Lasker-Pelikan Variation, Exchange Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Nxc6"
B33,"Sicilian Defense: Lasker-Pelikan Variation, Retreat Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Nf3"
B33,"Sicilian Defense: Lasker-Pelikan Variation, Schlechter Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Nb3"
B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 b5"
B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 b5 9.Bxf6 gxf6 10.Nd5 f5"
B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 b5 9.Nd5"
B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Novosibirsk Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 b5 9.Bxf6 gxf6 10.Nd5 Bg7"
B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Peresypkin's Sacrifice","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 b5 9.Bxf6 gxf6 10.Nd5 f5 11.Bxb5"
B33,"Sicilian Defense: Open","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6"
B34,"Sicilian Defense: Accelerated Dragon, Exchange Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 g6 5.Nxc6"
B34,"Sicilian Defense: Accelerated Dragon, Modern Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 g6 5.Nc3"
B35,"Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 g6 5.Nc3 Bg7 6.Be3 Nf6 7.Bc4"
B35,"Sicilian Defense: Dragon Variation, Modern Bc4 Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 g6 5.Nc3 Bg7 6.Be3 Nf6 7.Bc4 d6"
B36,"Sicilian Defense: Accelerated Dragon, Maróczy Bind","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 g6 5.c4"
B36,"Sicilian Defense: Accelerated Dragon, Maróczy Bind, Gurgenidze Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 g6 5.c4 Nf6 6.Nc3 Nxd4 7.Qxd4 d6"
B37,"Sicilian Defense: Accelerated Fianchetto, Maróczy Bind","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 g6 5.c4 Bg7"
B37,"Sicilian Defense: Accelerated Fianchetto, Simagin Variation","1.Nf3 c5 2.c4 g6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc2 Bg7 6.e4 d6 7.Be2 Nh6"
B38,"Sicilian Defense: Accelerated Dragon, Maróczy Bind","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 g6 5.c4 Bg7 6.Be3"
B39,"Sicilian Defense: Accelerated Dragon, Maróczy Bind, Breyer Variation","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 g6 5.c4 Bg7 6.Be3 Nf6 7.Nc3 Ng4"
B40,"Sicilian Defense: Alapin Variation, Sherzer Variation","1.e4 c5 2.Nf3 e6 3.c3 Nf6 4.e5 Nd5 5.d4 Nc6"
B40,"Sicilian Defense: Delayed Alapin Variation","1.e4 c5 2.Nf3 e6 3.c3"
B40,"Sicilian Defense: Four Knights Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6"
B40,"Sicilian Defense: Four Knights Variation, Exchange Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Nxc6"
B40,"Sicilian Defense: French Variation","1.e4 c5 2.Nf3 e6"
B40,"Sicilian Defense: French Variation, Normal","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6"
B40,"Sicilian Defense: French Variation, Open","1.e4 c5 2.Nf3 e6 3.d4 cxd4"
B40,"Sicilian Defense: French Variation, Westerinen Attack","1.e4 c5 2.Nf3 e6 3.b3"
B40,"Sicilian Defense: Gaw-Paw Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Qb6"
B40,"Sicilian Defense: Kan Variation, Wing Attack, Fianchetto Variation","1.e4 c5 2.Nf3 e6 3.Nc3 a6 4.g3 b5 5.d4 cxd4 6.Nxd4"
B40,"Sicilian Defense: Kramnik Variation","1.e4 c5 2.Nf3 e6 3.c4"
B40,"Sicilian Defense: Kveinis Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Qb6"
B40,"Sicilian Defense: Marshall Counterattack","1.e4 c5 2.Nf3 e6 3.d4 d5"
B40,"Sicilian Defense: Paulsen-Basman Defense","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Bc5"
B40,"Sicilian Defense: Pin Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Bb4"
B40,"Sicilian Defense: Pin Variation, Jaffe Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Bb4 6.Bd3 e5"
B40,"Sicilian Defense: Pin Variation, Koch Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Bb4 6.e5"
B40,"Sicilian Defense: Smith-Morra Gambit Deferred","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.c3"
B40,"Sicilian Defense: Wing Gambit Deferred","1.e4 c5 2.Nf3 e6 3.b4"
B41,"Sicilian Defense: Kan Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6"
B41,"Sicilian Defense: Kan Variation, Maróczy Bind, Bronstein Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.c4 Nf6 6.Nc3 Bb4 7.Bd3 Nc6"
B41,"Sicilian Defense: Kan Variation, Maróczy Bind, Bronstein Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.c4 Nf6 6.Nc3 Bb4 7.Bd3 Nc6 8.Bc2"
B41,"Sicilian Defense: Kan Variation, Maróczy Bind, Hedgehog Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.c4 g6"
B41,"Sicilian Defense: Kan Variation, Maróczy Bind, Réti Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.c4"
B42,"Sicilian Defense: Kan Variation, Gipslis Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Bd3 Nf6 6.O-O d6 7.c4 g6"
B42,"Sicilian Defense: Kan Variation, Modern Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Bd3"
B42,"Sicilian Defense: Kan Variation, Polugaevsky Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Bd3 Bc5"
B42,"Sicilian Defense: Kan Variation, Swiss Cheese Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Bd3 g6"
B43,"Sicilian Defense: Kan Variation, Knight Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Nc3"
B43,"Sicilian Defense: Kan Variation, Wing Attack","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Nc3 b5"
B43,"Sicilian Defense: Kan Variation, Wing Attack, Christiansen's Dream","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Nc3 b5 6.Bd3 Qb6 7.Be3 Bc5 8.Qg4"
B43,"Sicilian Defense: Kan Variation, Wing Attack, Spraggett Attack","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Nc3 b5 6.Bd3 Qb6 7.Nf3"
B44,"Sicilian Defense: Taimanov Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6"
B44,"Sicilian Defense: Taimanov Variation, Gary Gambit","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nb5 d6 6.c4 Nf6 7.N1c3 a6 8.Na3 d5"
B44,"Sicilian Defense: Taimanov Variation, Modern Line","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nb5 d6 6.c4 Nf6 7.N1c3 a6 8.Na3 Be7 9.Be2 O-O 10.O-O b6"
B44,"Sicilian Defense: Taimanov Variation, Szén Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nb5"
B45,"Sicilian Defense: Taimanov Variation, American Attack","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 Nf6 6.Ndb5 Bb4 7.Nd6+"
B45,"Sicilian Defense: Taimanov Variation, Normal Variation","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3"
